customer_id,customer_name,monthly_income,loan_amount,collateral_value,duration,interest_rate,existing_debts,credit_score,employment_type,monthly_emi,after_emi,debt_to_income_ratio,loan_to_income_ratio,collateral_to_loan_ratio,approval_probability,risk_score,approved
CUST-00277,Shanika Wickramasinghe,239000,2850000,1980000,60,13,3500,768,Private Sector,64846,170654,0.286,11.92,0.69,95,5,1
CUST-01329,Tharindu Rajapaksa,414000,9100000,0,72,15,129500,830,Senior Mgmt,192420,92080,0.7776,21.98,0.0,89,11,1
CUST-03024,Ishara Dissanayake,63000,500000,200000,24,14,24000,734,Private Sector,24006,14994,0.762,7.94,0.4,31,69,1
CUST-04211,Kavindu Raghavan,159000,4750000,4730000,48,15,17500,656,Government,132196,9304,0.9415,29.87,1.0,23,77,0
CUST-04278,Dilshan Bandara,93000,3250000,2290000,48,14,21500,620,Private Sector,88811,-17311,1.1861,34.95,0.7,0,100,0
CUST-03310,Roshan Gunasekara,171000,6000000,9120000,72,12,71000,624,Business Owner,117301,-17301,1.1012,35.09,1.52,0,100,0
CUST-01778,Manjula Herath,33000,600000,0,48,16,9000,570,Private Sector,17004,6996,0.788,18.18,0.0,0,100,0
CUST-00918,Dilshan Ekanayake,534000,4250000,4740000,60,17,239000,634,Business Owner,105623,189377,0.6454,7.96,1.12,86,14,1
CUST-04210,Malith Cassim,315000,7900000,0,72,14,74000,773,Government,162785,78215,0.7517,25.08,0.0,88,12,1
CUST-02079,Dinesh Rathnayake,157000,1550000,0,60,17,84500,486,Self-Employed,38521,33979,0.7836,9.87,0.0,25,75,0
CUST-01900,Nimal Liyanage,64000,950000,0,24,17,28000,589,Private Sector,46970,-10970,1.1714,14.84,0.0,0,100,0
CUST-02484,Priyantha Abeysekara,587000,15000000,15600000,72,17,108500,533,Business Owner,333692,144808,0.7533,25.55,1.04,72,28,1
CUST-03867,Gayani Perera,41000,350000,0,36,16,16000,481,Self-Employed,12305,12695,0.6904,8.54,0.0,0,100,0
CUST-00259,Nirosha Jayasinghe,96000,2400000,3040000,48,12,51000,606,Self-Employed,63201,-18201,1.1896,25.0,1.27,0,100,0
CUST-04179,Buddhika Kumar,201000,3600000,2240000,60,15,63000,588,Private Sector,85644,52356,0.7395,17.91,0.62,65,35,1
CUST-01116,Dinesh Jayawardena,243000,2900000,0,36,15,1500,858,Government,100529,140971,0.4199,11.93,0.0,95,5,1
CUST-00251,Hasitha Hettiarachchi,240000,1200000,0,36,18,43500,637,Private Sector,43383,153117,0.362,5.0,0.0,87,13,1
CUST-01203,Nipuni Liyanage,120000,600000,460000,48,13,34500,567,Private Sector,16096,69404,0.4216,5.0,0.77,77,23,1
CUST-03165,Dinesh Riaz,233000,1150000,780000,36,13,15000,841,Government,38748,179252,0.2307,4.94,0.68,95,5,1
CUST-03850,Chamara Ekanayake,96000,2100000,2510000,36,12,18500,587,Government,69750,7750,0.9193,21.88,1.2,17,83,0
CUST-01462,Gayani Liyanage,763000,15000000,0,60,12,232500,811,Private Sector,333667,196833,0.742,19.66,0.0,90,10,1
CUST-02806,Lahiru Weerasinghe,59000,1050000,0,48,14,11500,627,Private Sector,28693,18807,0.6812,17.8,0.0,32,68,1
CUST-03246,Kavindu Kumar,159000,1600000,1770000,48,18,29500,605,Government,47000,82500,0.4811,10.06,1.11,95,5,1
CUST-04452,Chaminda Peiris,469000,10300000,0,60,12,158500,776,Self-Employed,229118,81382,0.8265,21.96,0.0,69,31,1
CUST-02658,Mohamed Jayasinghe,163000,2450000,0,36,14,45000,773,Private Sector,83735,34265,0.7898,15.03,0.0,62,38,0
CUST-01418,Kavindi Herath,105000,1250000,970000,60,18,48000,573,Self-Employed,31742,25258,0.7594,11.9,0.78,35,65,0
CUST-01072,Thisara Rajapaksa,108000,3250000,3260000,48,16,22500,779,Private Sector,92106,-6606,1.0612,30.09,1.0,0,100,0
CUST-01634,Buddhika Silva,176000,4400000,2980000,48,15,71500,664,Private Sector,122455,-17955,1.102,25.0,0.68,0,100,0
CUST-02657,Roshan Liyanage,426000,14900000,21790000,84,12,41500,633,Senior Mgmt,263026,121474,0.7148,34.98,1.46,92,8,1
CUST-02478,Suresh Rathnayake,143000,1150000,600000,36,17,20000,727,Business Owner,41001,81999,0.4266,8.04,0.52,88,12,1
CUST-02968,Chaminda Weerasinghe,94000,450000,0,48,16,9000,736,Business Owner,12753,72247,0.2314,4.79,0.0,81,19,1
CUST-01238,Nimal Mendis,127000,1250000,1420000,60,12,58000,510,Self-Employed,27806,41194,0.6756,9.84,1.14,55,45,1
CUST-04934,Sampath Perera,138000,1100000,460000,36,17,3000,674,Government,39218,95782,0.3059,7.97,0.42,95,5,1
CUST-00155,Ishara Perera,542000,9750000,13870000,84,12,214000,673,Private Sector,172114,155886,0.7124,17.99,1.42,92,8,1
CUST-01642,Lahiru Herath,595000,14900000,15990000,60,17,189000,820,Senior Mgmt,370303,35697,0.94,25.04,1.07,77,23,1
CUST-02541,Kasun Raghavan,60000,900000,0,36,18,10000,795,Government,32537,17463,0.7089,15.0,0.0,46,54,0
CUST-02419,Buddhika Gunasekara,219000,7650000,7650000,84,15,5500,810,Private Sector,147620,65880,0.6992,34.93,1.0,95,5,1
CUST-00067,Nipuni Raghavan,35000,1050000,900000,36,15,4000,578,Government,36399,-5399,1.1543,30.0,0.86,0,100,0
CUST-00556,Kumar Gamage,494000,15000000,14050000,60,12,85500,753,Private Sector,333667,74833,0.8485,30.36,0.94,82,18,1
CUST-00877,Suresh Karunaratne,51000,500000,0,36,16,13000,723,Government,17579,20421,0.5996,9.8,0.0,56,44,1
CUST-02335,Chaminda Rajapaksa,202000,6050000,0,72,13,85500,661,Private Sector,121448,-4948,1.0245,29.95,0.0,0,100,0
CUST-00621,Nuwan Perera,542000,13550000,16270000,60,13,38000,542,Self-Employed,308304,195696,0.6389,25.0,1.2,72,28,1
CUST-03651,Sunil Perera,33000,350000,110000,48,15,14500,671,Private Sector,9741,8759,0.7346,10.61,0.31,17,83,0
CUST-04635,Shanika Gunaratne,58000,1450000,1180000,36,12,12500,802,Government,48161,-2661,1.0459,25.0,0.81,0,100,0
CUST-03484,Lahiru Kumar,267000,4000000,5350000,48,15,50500,696,Private Sector,111323,105177,0.6061,14.98,1.34,95,5,1
CUST-04336,Chamara Bandara,639000,11500000,15580000,60,13,8000,784,Government,261660,369340,0.422,18.0,1.35,95,5,1
CUST-02899,Hasitha Seneviratne,65000,1300000,540000,60,14,11500,680,Self-Employed,30249,23251,0.6423,20.0,0.42,38,62,1
CUST-04056,Dasun Munasinghe,240000,5300000,8420000,60,12,98500,539,Private Sector,117896,23604,0.9016,22.08,1.59,37,63,1
CUST-00553,Suresh Mendis,581000,8700000,12600000,84,14,218500,647,Private Sector,163038,199462,0.6567,14.97,1.45,92,8,1
CUST-01336,Priyantha Karunaratne,208000,1050000,0,36,18,34000,794,Private Sector,37960,136040,0.346,5.05,0.0,95,5,1
CUST-01348,Malith Munasinghe,441000,6600000,9470000,48,13,211500,550,Business Owner,177061,52439,0.8811,14.97,1.43,66,34,1
CUST-02496,Nipuni Gunaratne,584000,5850000,5370000,72,15,166000,556,Business Owner,123698,294302,0.4961,10.02,0.92,83,17,1
CUST-01008,Lakshan Gunaratne,243000,4350000,0,60,14,4500,724,Private Sector,101217,137283,0.435,17.9,0.0,92,8,1
CUST-04298,Tharindu Gamage,141000,4950000,2980000,48,18,5000,606,Private Sector,145406,-9406,1.0667,35.11,0.6,0,100,0
CUST-01894,Mohamed Jayawardena,206000,6200000,7010000,72,16,23000,824,Private Sector,134489,48511,0.7645,30.1,1.13,86,14,1
CUST-02723,Mohamed Cassim,47000,700000,740000,36,15,9500,676,Government,24266,13234,0.7184,14.89,1.06,39,61,0
CUST-02250,Kumar Abeysekara,121000,4250000,5820000,60,12,45500,664,Private Sector,94539,-19039,1.1573,35.12,1.37,0,100,0
CUST-01731,Nipuni Samaraweera,123000,600000,480000,36,12,20000,803,Government,19929,83071,0.3246,4.88,0.8,95,5,1
CUST-00564,Malith Fernando,68000,2400000,0,60,12,15000,754,Private Sector,53387,-387,1.0057,35.29,0.0,0,100,0
CUST-00261,Isuru Mendis,213000,3850000,3800000,48,14,44000,645,Private Sector,105207,63793,0.7005,18.08,0.99,73,27,1
CUST-02455,Mahesh Samaraweera,238000,4750000,2950000,48,13,26000,700,Private Sector,127431,84569,0.6447,19.96,0.62,87,13,1
CUST-04484,Kumar Hettiarachchi,150000,3750000,2780000,72,14,30500,720,Business Owner,77272,42228,0.7185,25.0,0.74,72,28,1
CUST-00977,Dinesh Riaz,248000,8700000,13240000,72,13,500,593,Business Owner,174645,72855,0.7062,35.08,1.52,71,29,1
CUST-02302,Ravi Wickramasinghe,603000,4800000,6680000,48,17,65000,647,Private Sector,138504,399496,0.3375,7.96,1.39,95,5,0
CUST-03458,Sanduni Silva,83000,1250000,0,36,16,22000,653,Government,43946,17054,0.7945,15.06,0.0,38,62,1
CUST-04845,Kavindi Abeysekara,202000,1000000,0,60,12,45000,541,Self-Employed,22244,134756,0.3329,4.95,0.0,67,33,1
CUST-03661,Sanduni Peiris,159000,800000,930000,24,13,29000,621,Private Sector,38033,91967,0.4216,5.03,1.16,90,10,1
CUST-00616,Manjula Liyanage,683000,5450000,6920000,48,17,9500,668,Private Sector,157260,516240,0.2442,7.98,1.27,95,5,1
CUST-03706,Mohamed De Silva,179000,5350000,7210000,48,18,78000,734,Private Sector,157156,-56156,1.3137,29.89,1.35,0,100,0
CUST-00054,Kasun Liyanage,217000,7600000,8470000,72,13,117000,534,Business Owner,152563,-52563,1.2422,35.02,1.11,0,100,0
CUST-00123,Pradeep Karunaratne,64000,1400000,660000,48,12,32000,540,Self-Employed,36867,-4867,1.076,21.88,0.47,0,100,0
CUST-00102,Lakshan Munasinghe,56000,1100000,0,36,18,4000,476,Self-Employed,39768,12232,0.7816,19.64,0.0,0,100,0
CUST-04630,Sanduni Fernando,635000,12700000,18690000,84,13,74500,878,Government,231038,329462,0.4812,20.0,1.47,95,5,0
CUST-02664,Udaya Weerasinghe,58000,1450000,0,36,16,3500,721,Government,50978,3522,0.9393,25.0,0.0,0,100,0
CUST-02402,Tharindu Gunaratne,678000,15000000,23550000,60,15,33000,759,Private Sector,356849,288151,0.575,22.12,1.57,95,5,1
CUST-00696,Tharindu Riaz,115000,2550000,3500000,48,14,500,726,Government,69683,44817,0.6103,22.17,1.37,91,9,1
CUST-02932,Mohamed Amarasekara,52000,600000,640000,48,13,10500,617,Private Sector,16096,25404,0.5115,11.54,1.07,60,40,1
CUST-00613,Sanduni Mendis,234000,1150000,0,60,12,72500,699,Private Sector,25581,135919,0.4191,4.91,0.0,88,12,1
CUST-04534,Isuru Herath,238000,1200000,0,36,13,82500,631,Private Sector,40433,115067,0.5165,5.04,0.0,82,18,1
CUST-00529,Manjula Samaraweera,276000,2750000,2730000,48,17,61000,795,Private Sector,79351,135649,0.5085,9.96,0.99,95,5,1
CUST-04888,Ravi Jayasinghe,270000,3250000,0,48,17,2000,605,Private Sector,93779,174221,0.3547,12.04,0.0,87,13,1
CUST-03889,Kasun Peiris,180000,2700000,2620000,36,14,4000,744,Self-Employed,92280,83720,0.5349,15.0,0.97,83,17,1
CUST-03747,Nipuni Mendis,172000,3100000,0,48,15,67500,624,Private Sector,86275,18225,0.894,18.02,0.0,25,75,0
CUST-04889,Udaya Gunasekara,102000,2550000,2050000,60,13,22000,818,Senior Mgmt,58020,21980,0.7845,25.0,0.8,62,38,1
CUST-02860,Shanika De Silva,69000,2050000,1410000,60,18,15500,592,Government,52057,1443,0.9791,29.71,0.69,0,100,0
CUST-00973,Pradeep Liyanage,434000,4350000,4590000,72,15,152500,613,Business Owner,91981,189519,0.5633,10.02,1.06,89,11,1
CUST-02323,Manjula Rathnayake,195000,3900000,0,72,14,52000,802,Business Owner,80362,62638,0.6788,20.0,0.0,80,20,1
CUST-01142,Sunil Rathnayake,165000,1300000,1460000,60,17,3500,728,Government,32308,129192,0.217,7.88,1.12,95,5,1
CUST-01073,Zainab Mendis,186000,2250000,2140000,36,13,47000,698,Self-Employed,75811,63189,0.6603,12.1,0.95,71,29,1
CUST-00636,Mahesh Cassim,190000,1900000,2090000,48,18,17500,549,Self-Employed,55812,116688,0.3859,10.0,1.1,78,22,1
CUST-00818,Kavindi Dissanayake,775000,15000000,0,72,18,17000,847,Private Sector,342117,415883,0.4634,19.35,0.0,95,5,1
CUST-03106,Lakshan Ekanayake,100000,800000,390000,48,14,6000,726,Government,21861,72139,0.2786,8.0,0.49,95,5,1
CUST-03303,Lahiru Ekanayake,221000,1100000,0,60,13,30000,825,Government,25028,165972,0.249,4.98,0.0,95,5,1
CUST-03441,Chaminda Peiris,312000,6250000,6810000,72,12,45000,707,Private Sector,122189,144811,0.5359,20.03,1.09,95,5,1
CUST-03354,Kumar Gunasekara,395000,7100000,8440000,60,14,183000,523,Business Owner,165205,46795,0.8815,17.97,1.19,54,46,0
CUST-01998,Udaya Bandara,141000,2800000,3530000,48,16,59500,589,Private Sector,79353,2147,0.9848,19.86,1.26,0,100,0
CUST-02466,Nimal Herath,103000,2600000,3080000,36,17,17500,683,Private Sector,92697,-7197,1.0699,25.24,1.18,0,100,0
CUST-01604,Kasun Mendis,304000,2450000,1810000,60,15,107500,530,Business Owner,58285,138215,0.5453,8.06,0.74,76,24,1
CUST-04556,Ishara Seneviratne,729000,15000000,19290000,72,13,209000,695,Business Owner,301112,218888,0.6997,20.58,1.29,92,8,1
CUST-01849,Ravi Hettiarachchi,288000,2900000,3070000,60,15,27500,822,Business Owner,68991,191509,0.335,10.07,1.06,95,5,1
CUST-03657,Nirosha Fernando,138000,700000,0,24,15,45000,792,Private Sector,33941,59059,0.572,5.07,0.0,84,16,1
CUST-02935,Shanika Gunaratne,772000,6200000,9810000,60,17,183000,737,Business Owner,154086,434914,0.4366,8.03,1.58,95,5,1
CUST-02670,Fathima Jayawardena,401000,4800000,0,48,12,99500,685,Government,126402,175098,0.5633,11.97,0.0,92,8,1
CUST-01455,Kavindi Jayasinghe,184000,2750000,2740000,36,15,11000,675,Private Sector,95330,77670,0.5779,14.95,1.0,89,11,1
CUST-02621,Ayesha Rathnayake,251000,4500000,3690000,72,17,90000,724,Private Sector,100108,60892,0.7574,17.93,0.82,81,19,1
CUST-02230,Kavindu Perera,150000,3300000,2730000,48,12,46000,746,Private Sector,86902,17098,0.886,22.0,0.83,41,59,1
CUST-04150,Sachini Karunaratne,63000,2200000,1950000,36,12,33000,649,Self-Employed,73071,-43071,1.6837,34.92,0.89,0,100,0
CUST-03143,Lahiru Jayasinghe,125000,2750000,0,36,12,53000,738,Private Sector,91339,-19339,1.1547,22.0,0.0,0,100,0
CUST-03252,Nipuni Wickramasinghe,224000,6700000,8570000,60,12,30500,790,Government,149038,44462,0.8015,29.91,1.28,88,12,1
CUST-02879,Ruwan Raghavan,115000,2900000,0,48,13,26500,696,Private Sector,77800,10700,0.907,25.22,0.0,19,81,0
CUST-03639,Malith Ekanayake,122000,3650000,0,60,13,35000,808,Government,83049,3951,0.9676,29.92,0.0,0,100,0
CUST-03436,Thilini Fernando,239000,7150000,11200000,84,12,31000,666,Government,126217,81783,0.6578,29.92,1.57,95,5,1
CUST-00166,Ruwan Abeysekara,205000,1650000,0,48,17,37000,800,Business Owner,47611,120389,0.4127,8.05,0.0,95,5,0
CUST-00022,Kavindi Perera,58000,1300000,0,36,15,27000,621,Self-Employed,45065,-14065,1.2425,22.41,0.0,0,100,0
CUST-03842,Isuru Raghavan,232000,1850000,1330000,60,16,61500,723,Private Sector,44988,125512,0.459,7.97,0.72,95,5,1
CUST-02574,Mohamed Silva,247000,1250000,1280000,60,14,83000,609,Self-Employed,29085,134915,0.4538,5.06,1.02,85,15,1
CUST-04481,Buddhika Jayasinghe,146000,750000,0,24,12,55500,674,Private Sector,35305,55195,0.622,5.14,0.0,73,27,1
CUST-01986,Dinesh Amarasekara,654000,5250000,8330000,48,12,319500,722,Business Owner,138253,196247,0.6999,8.03,1.59,95,5,1
CUST-04032,Zainab Peiris,636000,9550000,0,84,12,239500,634,Private Sector,168584,227916,0.6416,15.02,0.0,79,21,1
CUST-04258,Amal Amarasekara,117000,2350000,1540000,60,12,1500,723,Government,52274,63226,0.4596,20.09,0.66,93,7,1
CUST-04259,Manjula Amarasekara,524000,13100000,20300000,60,18,182500,660,Senior Mgmt,332654,8846,0.9831,25.0,1.55,28,72,0
CUST-01347,Ruwan Gunasekara,63000,650000,0,24,18,25500,587,Private Sector,32451,5049,0.9199,10.32,0.0,0,100,0
CUST-01159,Dilshan Munasinghe,154000,2750000,2810000,48,18,26000,605,Private Sector,80781,47219,0.6934,17.86,1.02,75,25,0
CUST-03709,Fathima Weerasinghe,222000,1100000,1210000,60,16,9000,852,Government,26750,186250,0.161,4.95,1.1,95,5,1
CUST-04930,Thisara Wickramasinghe,192000,950000,0,24,15,24000,749,Government,46062,121938,0.3649,4.95,0.0,95,5,0
CUST-03750,Mahesh Hettiarachchi,92000,900000,740000,36,16,27500,695,Private Sector,31641,32859,0.6428,9.78,0.82,66,34,1
CUST-02684,Amal Rajapaksa,197000,1600000,0,48,16,21000,700,Private Sector,45344,130656,0.3368,8.12,0.0,95,5,1
CUST-00124,Sanduni Samaraweera,132000,3950000,3820000,72,15,4500,631,Senior Mgmt,83523,43977,0.6668,29.92,0.97,76,24,1
CUST-03584,Sampath Gunaratne,403000,7250000,9050000,72,12,103000,805,Private Sector,141739,158261,0.6073,17.99,1.25,95,5,1
CUST-00821,Kavindi Dissanayake,169000,850000,0,24,12,19500,560,Self-Employed,40012,109488,0.3521,5.03,0.0,72,28,1
CUST-01747,Gayani Hettiarachchi,402000,12050000,14260000,84,16,23000,779,Senior Mgmt,239338,139662,0.6526,29.98,1.18,95,5,1
CUST-01409,Amal Cassim,198000,4950000,0,48,13,13000,839,Government,132796,52204,0.7363,25.0,0.0,86,14,1
CUST-02510,Zainab Riaz,174000,3150000,0,60,12,83000,486,Self-Employed,70070,20930,0.8797,18.1,0.0,7,93,0
CUST-04523,Mahesh Amarasekara,169000,4200000,5350000,48,13,42000,830,Government,112675,14325,0.9152,24.85,1.27,49,51,1
CUST-04549,Gayani Liyanage,219000,3950000,4470000,72,12,53000,802,Government,77223,88777,0.5946,18.04,1.13,95,5,1
CUST-00769,Lahiru Seneviratne,34000,1200000,1030000,60,14,3500,615,Private Sector,27922,2578,0.9242,35.29,0.86,0,100,0
CUST-04241,Kavindu Silva,52000,500000,0,36,18,12000,786,Government,18076,21924,0.5784,9.62,0.0,60,40,1
CUST-02365,Chaminda Rajapaksa,95000,2100000,1300000,60,16,26500,710,Government,51068,17432,0.8165,22.11,0.62,44,56,0
CUST-02795,Dilshan Perera,628000,15000000,13810000,72,16,217000,705,Business Owner,325378,85622,0.8637,23.89,0.92,79,21,1
CUST-01493,Amal Raghavan,223000,1800000,0,36,17,4500,596,Senior Mgmt,64175,154325,0.308,8.07,0.0,86,14,1
CUST-04515,Ishara Herath,259000,2050000,2410000,36,12,20000,846,Private Sector,68089,170911,0.3401,7.92,1.18,95,5,1
CUST-04910,Mohamed Silva,88000,3100000,4210000,72,18,12500,693,Private Sector,70704,4796,0.9455,35.23,1.36,0,100,0
CUST-04334,Pradeep Cassim,232000,6950000,10910000,60,15,13000,622,Government,165340,53660,0.7687,29.96,1.57,86,14,1
CUST-02315,Dilshan Munasinghe,198000,3550000,0,60,12,75500,746,Private Sector,78968,43532,0.7801,17.93,0.0,68,32,1
CUST-03336,Isuru Herath,249000,2500000,3050000,36,13,120000,450,Self-Employed,84235,44765,0.8202,10.04,1.22,45,55,1
CUST-03040,Nimal Dissanayake,107000,1300000,0,48,18,23500,562,Private Sector,38187,45313,0.5765,12.15,0.0,62,38,1
CUST-00675,Buddhika Mendis,533000,4250000,5790000,48,18,155500,627,Government,124844,252656,0.526,7.97,1.36,95,5,1
CUST-02549,Gayani Dissanayake,547000,5450000,7420000,72,16,79500,778,Private Sector,118221,349279,0.3615,9.96,1.36,95,5,1
CUST-00353,Nuwan Rajapaksa,41000,1450000,1710000,48,14,12000,761,Senior Mgmt,39623,-10623,1.2591,35.37,1.18,0,100,0
CUST-03946,Roshan Peiris,66000,550000,0,36,14,17000,647,Private Sector,18798,30202,0.5424,8.33,0.0,57,43,1
CUST-03029,Buddhika Ekanayake,190000,1900000,0,60,17,46000,731,Private Sector,47220,96780,0.4906,10.0,0.0,87,13,0
CUST-02747,Thilini Kumar,187000,6550000,9080000,72,13,10000,756,Government,131485,45515,0.7566,35.03,1.39,91,9,1
CUST-00964,Thisara Jayasinghe,208000,3750000,4700000,72,17,76000,548,Private Sector,83423,48577,0.7665,18.03,1.25,63,37,1
CUST-00966,Lahiru Liyanage,104000,2600000,1700000,48,12,19000,726,Private Sector,68468,16532,0.841,25.0,0.65,38,62,0
CUST-00967,Fathima Amarasekara,179000,3200000,0,72,15,48000,702,Private Sector,67664,63336,0.6462,17.88,0.0,77,23,1
CUST-01224,Kasun Bandara,128000,4500000,5820000,72,12,26000,773,Government,87976,14024,0.8904,35.16,1.29,46,54,1
CUST-00878,Lakshan Riaz,259000,2050000,1750000,36,13,133000,459,Self-Employed,69073,56927,0.7802,7.92,0.85,48,52,1
CUST-03908,Fathima Kumar,176000,2100000,1420000,48,18,12500,586,Private Sector,61687,101813,0.4215,11.93,0.68,84,16,1
CUST-03526,Nimal Seneviratne,701000,7000000,7760000,84,14,76500,725,Business Owner,131180,493320,0.2963,9.99,1.11,95,5,1
CUST-00235,Fathima Jayasinghe,136000,1650000,740000,36,15,43500,732,Senior Mgmt,57198,35302,0.7404,12.13,0.45,67,33,1
CUST-00709,Thisara Hettiarachchi,69000,1050000,0,48,14,6000,707,Government,28693,34307,0.5028,15.22,0.0,71,29,1
CUST-02830,Priyantha Dissanayake,627000,13800000,14530000,84,12,327000,548,Business Owner,243608,56392,0.9101,22.01,1.05,59,41,1
CUST-01109,Malith Jayasinghe,452000,8150000,12690000,84,14,116000,668,Private Sector,152731,183269,0.5945,18.03,1.56,95,5,1
CUST-04353,Chathura Fernando,128000,4500000,0,48,13,4500,683,Private Sector,120724,2776,0.9783,35.16,0.0,0,100,0
CUST-01948,Lahiru Peiris,98000,500000,180000,48,17,46000,652,Self-Employed,14428,37572,0.6166,5.1,0.36,53,47,1
CUST-04823,Ishara Abeysekara,228000,3400000,4320000,60,16,3000,821,Private Sector,82681,142319,0.3758,14.91,1.27,95,5,1
CUST-04417,Dinesh Seneviratne,112000,550000,350000,48,18,46500,707,Private Sector,16156,49344,0.5594,4.91,0.64,80,20,1
CUST-01861,Nipuni Perera,223000,2250000,1890000,60,15,33500,534,Self-Employed,53527,135973,0.3903,10.09,0.84,75,25,1
CUST-00928,Hasitha Abeysekara,748000,15000000,17350000,84,13,42500,708,Private Sector,272879,432621,0.4216,20.05,1.16,95,5,1
CUST-00355,Sunil Liyanage,238000,7150000,0,84,14,26500,734,Private Sector,133991,77509,0.6743,30.04,0.0,82,18,1
CUST-02470,Nimal Fernando,566000,8500000,12540000,84,17,91500,612,Self-Employed,173704,300796,0.4686,15.02,1.48,87,13,1
CUST-03823,Isuru Karunaratne,65000,1000000,740000,36,14,22000,642,Private Sector,34178,8822,0.8643,15.38,0.74,13,87,0
CUST-01445,Sanduni Gunaratne,752000,9000000,12970000,84,17,206000,665,Self-Employed,183922,362078,0.5185,11.97,1.44,89,11,1
CUST-03235,Lahiru Perera,443000,9750000,0,84,15,30500,738,Self-Employed,188143,224357,0.4936,22.01,0.0,82,18,1
CUST-00707,Kavindi Mendis,143000,3600000,2750000,48,12,32000,653,Government,94802,16198,0.8867,25.17,0.76,43,57,1
CUST-01368,Nuwan Seneviratne,390000,1950000,0,36,14,124500,767,Self-Employed,66646,198854,0.4901,5.0,0.0,86,14,1
CUST-02129,Thisara Seneviratne,680000,13600000,13660000,72,13,202500,786,Private Sector,273008,204492,0.6993,20.0,1.0,95,5,1
CUST-00240,Shanika Rathnayake,379000,4550000,5290000,48,18,55500,636,Business Owner,133656,189844,0.4991,12.01,1.16,91,9,1
CUST-02508,Amal Liyanage,56000,650000,640000,24,18,9500,702,Government,32451,14049,0.7491,11.61,0.98,40,60,0
CUST-02150,Manjula Perera,179000,5350000,0,72,16,72000,644,Private Sector,116051,-9051,1.0506,29.89,0.0,0,100,0
CUST-03669,Kasun Mendis,41000,200000,120000,18,17,4500,707,Government,12666,23834,0.4187,4.88,0.6,63,37,1
CUST-02403,Isuru Gunaratne,254000,7600000,10820000,60,18,54000,609,Business Owner,192990,7010,0.9724,29.92,1.42,6,94,0
CUST-03266,Sachini Riaz,216000,1750000,1420000,48,17,71500,611,Self-Employed,50496,94004,0.5648,8.1,0.81,75,25,1
CUST-04183,Nipuni Wickramasinghe,152000,3050000,0,48,16,29500,691,Business Owner,86438,36062,0.7628,20.07,0.0,50,50,1
